"Data do Registro","Dia","Prestador de Serviço","Serviços","Janela de atendimento","Capacidade","Ocupada","Disponível","% Uso"
"06/03/2026","Sexta","FRQ BASE LESTE SP R01","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R01","Reparo MudEnd, Reparo","Período da Manhã","3","3","0","100%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R01","Reparo, Reparo MudEnd","Período da Tarde","3","5","0","100%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R01","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R01","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R01","MP MudEnd, MP.","Período da Manhã","12","13","0","100%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R01","MP., MP MudEnd","Período da Tarde","13","14","0","100%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R01","MP MudEnd","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R01","MP MudEnd","Período da Tarde","10","1","9","10%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R01","Troca","Período da Manhã","1","1","0","100%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R01","Troca","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R01","Desistalação, Desistalação MudEnd","Período da Manhã","1","1","0","100%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R01","Desistalação, Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R01","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R01","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R01","Segurança de Produto","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R01","Segurança de Produto","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R03","Instalação Mud_End, Instalação","Período da Manhã","1","1","0","100%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R03","Instalação Mud_End, Instalação","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R03","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R03","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R03","Reparo, Reparo MudEnd","Período da Manhã","1","1","0","100%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R03","Reparo, Reparo MudEnd","Período da Tarde","1","1","0","100%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R03","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R03","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R03","MP., MP MudEnd","Período da Manhã","4","4","0","100%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R03","MP MudEnd, MP.","Período da Tarde","3","0","3","0%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R03","MP MudEnd","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R03","MP MudEnd","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R03","Troca","Período da Manhã","1","0","1","0%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R03","Troca","Período da Tarde","1","0","1","0%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R03","Desistalação, Desistalação MudEnd","Período da Manhã","1","1","0","100%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R03","Desistalação MudEnd, Desistalação","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R03","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R03","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R03","Segurança de Produto","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ BASE LESTE SP R03","Segurança de Produto","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ GUARULHOS SP R05","Instalação Mud_End, Instalação","Período da Manhã","1","1","0","100%"
"06/03/2026","Sexta","FRQ GUARULHOS SP R05","Instalação, Instalação Mud_End","Período da Tarde","1","1","0","100%"
"06/03/2026","Sexta","FRQ GUARULHOS SP R05","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ GUARULHOS SP R05","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ GUARULHOS SP R05","Reparo, Reparo MudEnd","Período da Manhã","4","4","0","100%"
"06/03/2026","Sexta","FRQ GUARULHOS SP R05","Reparo","Período da Tarde","4","3","1","75%"
"06/03/2026","Sexta","FRQ GUARULHOS SP R05","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ GUARULHOS SP R05","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ GUARULHOS SP R05","MP.","Período da Manhã","9","9","0","100%"
"06/03/2026","Sexta","FRQ GUARULHOS SP R05","MP.","Período da Tarde","9","3","6","33%"
"06/03/2026","Sexta","FRQ GUARULHOS SP R05","MP MudEnd","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ GUARULHOS SP R05","MP MudEnd","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ GUARULHOS SP R05","Troca","Período da Manhã","1","1","0","100%"
"06/03/2026","Sexta","FRQ GUARULHOS SP R05","Troca","Período da Tarde","1","0","1","0%"
"06/03/2026","Sexta","FRQ GUARULHOS SP R05","Desistalação MudEnd, Desistalação","Período da Manhã","1","1","0","100%"
"06/03/2026","Sexta","FRQ GUARULHOS SP R05","Desistalação, Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ GUARULHOS SP R05","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ GUARULHOS SP R05","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ GUARULHOS SP R05","Segurança de Produto","Período da Manhã","1","0","1","0%"
"06/03/2026","Sexta","FRQ GUARULHOS SP R05","Segurança de Produto","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ ZONA NORTE SP R01","Instalação, Instalação Mud_End","Período da Manhã","2","3","0","100%"
"06/03/2026","Sexta","FRQ ZONA NORTE SP R01","Instalação Mud_End, Instalação","Período da Tarde","2","1","1","50%"
"06/03/2026","Sexta","FRQ ZONA NORTE SP R01","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ ZONA NORTE SP R01","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ ZONA NORTE SP R01","Reparo MudEnd, Reparo","Período da Manhã","5","6","0","100%"
"06/03/2026","Sexta","FRQ ZONA NORTE SP R01","Reparo MudEnd, Reparo","Período da Tarde","5","3","2","60%"
"06/03/2026","Sexta","FRQ ZONA NORTE SP R01","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ ZONA NORTE SP R01","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ ZONA NORTE SP R01","MP MudEnd, MP.","Período da Manhã","6","10","0","100%"
"06/03/2026","Sexta","FRQ ZONA NORTE SP R01","MP., MP MudEnd","Período da Tarde","6","2","4","33%"
"06/03/2026","Sexta","FRQ ZONA NORTE SP R01","MP MudEnd","Período da Manhã","10","4","6","40%"
"06/03/2026","Sexta","FRQ ZONA NORTE SP R01","MP MudEnd","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ ZONA NORTE SP R01","Troca","Período da Manhã","1","0","1","0%"
"06/03/2026","Sexta","FRQ ZONA NORTE SP R01","Troca","Período da Tarde","1","0","1","0%"
"06/03/2026","Sexta","FRQ ZONA NORTE SP R01","Desistalação, Desistalação MudEnd","Período da Manhã","1","1","0","100%"
"06/03/2026","Sexta","FRQ ZONA NORTE SP R01","Desistalação, Desistalação MudEnd","Período da Tarde","1","1","0","100%"
"06/03/2026","Sexta","FRQ ZONA NORTE SP R01","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ ZONA NORTE SP R01","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ ZONA NORTE SP R01","Segurança de Produto","Período da Manhã","1","0","1","0%"
"06/03/2026","Sexta","FRQ ZONA NORTE SP R01","Segurança de Produto","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R01","Instalação Mud_End, Instalação","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R01","Instalação Mud_End, Instalação","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R01","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R01","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R01","Reparo MudEnd, Reparo","Período da Manhã","1","1","0","100%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R01","Reparo MudEnd, Reparo","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R01","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R01","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R01","MP MudEnd, Desistalação, MP., Troca, Desistalação MudEnd","Período da Manhã","3","2","1","66%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R01","Desistalação MudEnd, MP., MP MudEnd, Troca, Desistalação","Período da Tarde","2","0","2","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R01","MP MudEnd","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R01","MP MudEnd","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R01","Troca","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R01","Troca","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R01","Desistalação MudEnd, Desistalação","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R01","Desistalação, Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R01","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R01","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R01","Segurança de Produto","Período da Manhã","1","0","1","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R01","Segurança de Produto","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R03","Instalação, Instalação Mud_End","Período da Manhã","1","0","1","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R03","Instalação, Instalação Mud_End","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R03","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R03","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R03","Reparo MudEnd, Reparo","Período da Manhã","1","0","1","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R03","Reparo, Reparo MudEnd","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R03","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R03","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R03","MP., MP MudEnd, Troca, Desistalação MudEnd, Desistalação","Período da Manhã","1","1","0","100%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R03","MP., MP MudEnd, Desistalação MudEnd, Desistalação, Troca","Período da Tarde","1","0","1","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R03","MP MudEnd","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R03","MP MudEnd","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R03","Troca","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R03","Troca","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R03","Desistalação, Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R03","Desistalação MudEnd, Desistalação","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R03","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R03","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R03","Segurança de Produto","Período da Manhã","1","0","1","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R03","Segurança de Produto","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R06","Instalação Mud_End, Instalação","Período da Manhã","1","0","1","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R06","Instalação, Instalação Mud_End","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R06","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R06","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R06","Reparo, Reparo MudEnd","Período da Manhã","1","1","0","100%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R06","Reparo, Reparo MudEnd","Período da Tarde","1","0","1","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R06","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R06","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R06","Desistalação, MP., Troca, Desistalação MudEnd, MP MudEnd","Período da Manhã","1","0","1","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R06","MP MudEnd, Desistalação MudEnd, MP., Desistalação, Troca","Período da Tarde","1","0","1","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R06","MP MudEnd","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R06","MP MudEnd","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R06","Troca","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R06","Troca","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R06","Desistalação MudEnd, Desistalação","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R06","Desistalação, Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R06","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R06","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R06","Segurança de Produto","Período da Manhã","1","0","1","0%"
"06/03/2026","Sexta","FRQ BRAGANCA PAULISTA SP R06","Segurança de Produto","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ ZONA OESTE1 SP R01","Instalação Mud_End, Instalação","Período da Manhã","2","2","0","100%"
"06/03/2026","Sexta","FRQ ZONA OESTE1 SP R01","Instalação, Instalação Mud_End","Período da Tarde","2","2","0","100%"
"06/03/2026","Sexta","FRQ ZONA OESTE1 SP R01","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ ZONA OESTE1 SP R01","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ ZONA OESTE1 SP R01","Reparo, Reparo MudEnd","Período da Manhã","8","11","0","100%"
"06/03/2026","Sexta","FRQ ZONA OESTE1 SP R01","Reparo MudEnd, Reparo","Período da Tarde","8","8","0","100%"
"06/03/2026","Sexta","FRQ ZONA OESTE1 SP R01","Reparo MudEnd","Período da Manhã","10","2","8","20%"
"06/03/2026","Sexta","FRQ ZONA OESTE1 SP R01","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ ZONA OESTE1 SP R01","MP MudEnd, MP.","Período da Manhã","13","14","0","100%"
"06/03/2026","Sexta","FRQ ZONA OESTE1 SP R01","MP MudEnd, MP.","Período da Tarde","14","16","0","100%"
"06/03/2026","Sexta","FRQ ZONA OESTE1 SP R01","MP MudEnd","Período da Manhã","10","1","9","10%"
"06/03/2026","Sexta","FRQ ZONA OESTE1 SP R01","MP MudEnd","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ ZONA OESTE1 SP R01","Troca","Período da Manhã","1","1","0","100%"
"06/03/2026","Sexta","FRQ ZONA OESTE1 SP R01","Troca","Período da Tarde","1","1","0","100%"
"06/03/2026","Sexta","FRQ ZONA OESTE1 SP R01","Desistalação, Desistalação MudEnd","Período da Manhã","1","1","0","100%"
"06/03/2026","Sexta","FRQ ZONA OESTE1 SP R01","Desistalação MudEnd, Desistalação","Período da Tarde","1","1","0","100%"
"06/03/2026","Sexta","FRQ ZONA OESTE1 SP R01","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ ZONA OESTE1 SP R01","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ ZONA OESTE1 SP R01","Segurança de Produto","Período da Manhã","1","0","1","0%"
"06/03/2026","Sexta","FRQ ZONA OESTE1 SP R01","Segurança de Produto","Período da Tarde","1","0","1","0%"
"06/03/2026","Sexta","FRQ ZONA OESTE2 SP R01","Instalação, Instalação Mud_End","Período da Manhã","2","1","1","50%"
"06/03/2026","Sexta","FRQ ZONA OESTE2 SP R01","Instalação, Instalação Mud_End","Período da Tarde","1","1","0","100%"
"06/03/2026","Sexta","FRQ ZONA OESTE2 SP R01","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ ZONA OESTE2 SP R01","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ ZONA OESTE2 SP R01","Reparo MudEnd, Reparo","Período da Manhã","5","5","0","100%"
"06/03/2026","Sexta","FRQ ZONA OESTE2 SP R01","Reparo, Reparo MudEnd","Período da Tarde","5","4","1","80%"
"06/03/2026","Sexta","FRQ ZONA OESTE2 SP R01","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ ZONA OESTE2 SP R01","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ ZONA OESTE2 SP R01","MP., MP MudEnd","Período da Manhã","10","1","9","10%"
"06/03/2026","Sexta","FRQ ZONA OESTE2 SP R01","MP MudEnd, MP.","Período da Tarde","11","0","11","0%"
"06/03/2026","Sexta","FRQ ZONA OESTE2 SP R01","MP MudEnd","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ ZONA OESTE2 SP R01","MP MudEnd","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ ZONA OESTE2 SP R01","Troca","Período da Manhã","1","1","0","100%"
"06/03/2026","Sexta","FRQ ZONA OESTE2 SP R01","Troca","Período da Tarde","1","0","1","0%"
"06/03/2026","Sexta","FRQ ZONA OESTE2 SP R01","Desistalação, Desistalação MudEnd","Período da Manhã","1","1","0","100%"
"06/03/2026","Sexta","FRQ ZONA OESTE2 SP R01","Desistalação, Desistalação MudEnd","Período da Tarde","5","0","5","0%"
"06/03/2026","Sexta","FRQ ZONA OESTE2 SP R01","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"06/03/2026","Sexta","FRQ ZONA OESTE2 SP R01","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"06/03/2026","Sexta","FRQ ZONA OESTE2 SP R01","Segurança de Produto","Período da Manhã","1","0","1","0%"
"06/03/2026","Sexta","FRQ ZONA OESTE2 SP R01","Segurança de Produto","Período da Tarde","5","0","5","0%"
"07/03/2026","Sabado","FRQ OSASCO SP R01","Instalação, Instalação Mud_End","Período da Tarde","1","0","1","0%"
